text,label,label_name
when i got cash i was charged an extra fee! explain!,72,cash_withdrawal_charge
2 weeks ago i ordered my new card. it isn't here. what should i do?,0,card_arrival
what is the process for activating a new card.,71,activate_my_card
where is the verification code display?,59,verify_top_up
what are interbanks current exchange rates?,2,exchange_rate
a transaction shows duplicate times.,49,transaction_charged_twice
i purchased an item and the exchange rate was wrong,3,card_payment_wrong_exchange_rate
my top-up is not working. why is that?,66,top_up_failed
can you assist me in activating my card?,71,activate_my_card
how can i check for an unsupported merchant for my transfer request?,43,declined_transfer
i'm not sure if my pop-up went through.,66,top_up_failed
is there a disposable virtual card?,65,get_disposable_virtual_card
"i went to look at my top-up and it was canceled, can you tell me why this happend?",25,top_up_reverted
i was just needing to know why my card got declined,45,declined_card_payment
i live in the eu. can i order one of your cards?,76,country_support
why did my top up get reverted?,25,top_up_reverted
should i add money via bank transfer instead,70,top_up_by_card_charge
i still don't have a refund.,44,Refund_not_showing_up
i forgot my passcode. now what?,38,passcode_forgotten
i can't find my refund. please help.,44,Refund_not_showing_up
how long does a european transfer take?,51,transfer_timing
my card was frozen due to putting in the wrong pin too much. how many tries do i have,39,declined_cash_withdrawal
is there a top up fee?,15,top_up_by_bank_transfer_charge
my transfer is pending too long.,67,balance_not_updated_after_bank_transfer
how can i move money from my account at a different bank to the account i have at this bank.,58,transfer_into_account
when will i have access to my pin number?,31,get_physical_card
i got less cash because of the exchange rate.,64,wrong_exchange_rate_for_cash_withdrawal
do you have any age limit?,12,age_limit
how is the exchange rate doing?,2,exchange_rate
i didn't see any reason why my transfer was declined. what gives?,43,declined_transfer
i want to know how to transfer money with my credit card,33,topping_up_by_card
i need to know which flat currencies are supported by you.,6,fiat_currency_support
i'd like to have extra cards. will i have to pay for that?,60,getting_spare_card
help me. the passcode doesn't work.,38,passcode_forgotten
am i charged if i make a top-up?,15,top_up_by_bank_transfer_charge
what do the disposable cards do?,65,get_disposable_virtual_card
how long does it take for my top up to clear?,16,pending_top_up
"hello. i looked at my account and see that a transaction i tried to do is pending, but i did not complete that transaction. when i was at the atm, the machine declined my card. can you make sure that transaction does not go through because i definitely did not receive the money.",5,pending_cash_withdrawal
"i reside in the us, but i want a card.",76,country_support
i have used this account overseas recently. has there been an increase in fees that i am unaware of?,55,transfer_fee_charged
why am i being charged to transfer funds?,55,transfer_fee_charged
what caused my cash withdrawal to be declined?,39,declined_cash_withdrawal
how do i make a currency exchange?,10,exchange_via_app
i live in germany. is that one of the countries you are in? what other countries are you in?,76,country_support
there is a potentially fraudulent direct debit on my account.,37,direct_debit_payment_not_recognised
i was unable to activate my card.,71,activate_my_card
please cancel the transfer i just made. i put in the wrong account number and can't seem to stop it on the app.,17,cancel_transfer
i just bought an item and changed my mind. i have not received it yet how can i get refunded. thank you.,42,request_refund
what is the limit on auto top?,8,automatic_top_up
my card is expiring so how fast can i get a new one and how much will it be?,73,card_about_to_expire
can you tell me why i haven't received my new card?,0,card_arrival
i already have an account. why can't i use it unless my identity is verified?,29,why_verify_identity
how can i investigate a missing refund?,44,Refund_not_showing_up
there is a withdrawal in my account i didn't make.,68,cash_withdrawal_not_recognised
i have a direct debit on my records that is strange and i need help.,37,direct_debit_payment_not_recognised
how long do transfers from europe take?,51,transfer_timing
wheres my pin,31,get_physical_card
how do i add money to my card?,33,topping_up_by_card
hold old do my kids have to be to use the service?,12,age_limit
"i tried to buy something and it was declined and my transfers keep getting declined, why?",43,declined_transfer
how can i reset my passcode?,38,passcode_forgotten
my card was declined but it shows as multiple charges?,49,transaction_charged_twice
"i need to change my name, since i just got married",28,edit_personal_details
what to do if my card has been used without my permission?,35,compromised_card
why did you charge a fee when i withdrew from an atm?,72,cash_withdrawal_charge
how long does it take to reflect in my balance a top up,16,pending_top_up
is auto top up a provided service?,8,automatic_top_up
i an not sure but it looks as if a card payment i made was cancelled.,52,reverted_card_payment?
i made a deposit in the atm and it has not cleared,5,pending_cash_withdrawal
why do i need to verify my funds?,50,verify_source_of_funds
how do i return something for a full refund?,42,request_refund
is there a limit on the number of times i can use a disposable card?,34,disposable_card_limits
do the disposable cards have a transaction limit?,34,disposable_card_limits
what do i need to do to perform identity checks?,75,verify_my_identity
can i get a card that works in other countries like africa and indonesia?,76,country_support
why was i charged for getting cash?,72,cash_withdrawal_charge
does the auto top-up have any limits?,8,automatic_top_up
i can't recall my password.,38,passcode_forgotten
what type of id do you accept?,75,verify_my_identity
why is my pin blocked?,13,pin_blocked
i need to know which fiat currencies i can use with you.,6,fiat_currency_support
"i got this stupid fee after taking cash out, why?",72,cash_withdrawal_charge
i can't find the money i just added to my account.,16,pending_top_up
a payment i didn't do shows in my app,27,card_payment_not_recognised
could you please freeze my card immediately?,11,lost_or_stolen_card
how limited is a virtual card?,34,disposable_card_limits
am i able to get a refund for a purchase?,42,request_refund
when i made a cash transfer abroad the wrong exchange rate was applied,64,wrong_exchange_rate_for_cash_withdrawal
"i want to reactivate my card, i found it after thinking it was lost.",1,card_linking
"the day before yesterday, i performed a transfer within the country. it still has not completed. can you check on that? the account number is definitely correct, as i've checked.",21,transfer_not_received_by_recipient
why would my card payment get reverted?,52,reverted_card_payment?
i have been waiting for my top-up to complete and it still hasn't gone through.,16,pending_top_up
it won't let me prove my identity.,30,unable_to_verify_identity
why hasn't my card payment cleared yet?,40,pending_card_payment
how can i order a card?,62,order_physical_card
i sent a payment but now it's not showing up.,52,reverted_card_payment?
cash and check deposit has not gone thru,26,balance_not_updated_after_cheque_or_cash_deposit
i tried to top up with my card but it was declined. i was able to a couple days ago and it worked. is something wrong? can you check it for me please?,66,top_up_failed
at what places accept my card?,24,card_acceptance
i found a charge on my debit that i did not make.,37,direct_debit_payment_not_recognised
how can i receive money?,56,receiving_money
why won't my card work.,9,card_not_working
"my id verification hasn't gone through yet, but can i use my account anyway?",29,why_verify_identity
i have a top-up that's still pending and wanted to know about it.,16,pending_top_up
"my son has just turned 13, is he old enough for an account?",12,age_limit
i need a refund on a direct debit that shows in the app because i did not make it.,37,direct_debit_payment_not_recognised
when will i see an updated balance after a transfer?,67,balance_not_updated_after_bank_transfer
what is the main reason of this problem,9,card_not_working
explain the payment that was declined!,45,declined_card_payment
i need quickly transfer something from china. about how long will it take?,51,transfer_timing
"can you tell me how long it would take, to make a transfer from france? i made one 2 days ago and its not there yet.",67,balance_not_updated_after_bank_transfer
can i top up any amount?,18,top_up_limits
i cannot find my pin.,31,get_physical_card
i need info on activating my card?,71,activate_my_card
i am travelling and i tried to withdraw cash but didn't get what i was supposed to get.,64,wrong_exchange_rate_for_cash_withdrawal
i need help. i updated my balance with a check yesterday and im not seeing it. can you look at my account to see what went wrong?,26,balance_not_updated_after_cheque_or_cash_deposit
what do i need to do for the card activation?,71,activate_my_card
"when traveling, is it possible for it to add money at specific time intervals?",8,automatic_top_up
i have a duplicate charge,49,transaction_charged_twice
please assist me in activating the card.,71,activate_my_card
how come there is a $1 extra charge on my statement?,4,extra_charge_on_statement
how do i fill out the identity check?,75,verify_my_identity
is there a number to call to get my pin unblocked?,13,pin_blocked
i just had a look at my statement. why have i been changed for using the atm?,72,cash_withdrawal_charge
how much does top up fees cost?,70,top_up_by_card_charge
what if my top up didn't work?,66,top_up_failed
"i went to the store and tried to make a purchase. the first time, it was declined, but the second one went through. but my app shows me that i've already been charged once and the second charge is still pending. can you make sure that i'm not charged twice?",49,transaction_charged_twice
card refund is not showing up in my statement.,44,Refund_not_showing_up
it's been a few days since i've tried to pay a seller but the funds aren't going through. what is happening?,40,pending_card_payment
how fast are transfers from europe?,51,transfer_timing
why is there a direct debit to my account? i didn't do that.,37,direct_debit_payment_not_recognised
tell me what atms use this card.,36,atm_support
what do i need for activation of my card?,71,activate_my_card
what are the steps for getting money from a friend?,56,receiving_money
why won't my top up work,66,top_up_failed
my top up is pending still,16,pending_top_up
my card never arrived.,0,card_arrival
i didn't make this payment and it's on my app,27,card_payment_not_recognised
"for you, how long do transfers normally take from a uk account? i completed one just now but nothing appears. i just need to be sure everything is okay.",67,balance_not_updated_after_bank_transfer
my virtual car is not working.,63,virtual_card_not_working
the atm wouldn't let me withdraw cash.,39,declined_cash_withdrawal
is there an issue with my card payment as it has not gone through.,45,declined_card_payment
"if i ordered my new card last week, how much longer should i wait to receive it?",0,card_arrival
waiting for the cash i deposited this morning still,26,balance_not_updated_after_cheque_or_cash_deposit
what do i do now my credit card has been swallowed by the atm?,48,card_swallowed
i didn't enjoy my tutor session and want a refund back. how do i go about doing this?,42,request_refund
i am having trouble finding the top-up card verification code.,59,verify_top_up
maximum how many days get the courier?,0,card_arrival
would i have to pay anything if i need an additional card?,60,getting_spare_card
good afternoon. i made a transfer from my uk bank account. i haven't seen anything on the account in the pass few hours. please check the account to make sure everything is fine.,67,balance_not_updated_after_bank_transfer
when did i get a $1 extra fee on my statement?,4,extra_charge_on_statement
when should i expect to receive my card?,7,card_delivery_estimate
the wrong exchange rate was used when i purchased an item.,3,card_payment_wrong_exchange_rate
where can i have a new bank card sent to china?,73,card_about_to_expire
i need to delete my account.,47,terminate_account
i don't understand why i was charged an additional fee for this service. can you clarify?,20,card_payment_fee_charged
how can my friend pay me?,56,receiving_money
how many active transactions can i make with a disposable card?,34,disposable_card_limits
how do i transfer something faster than normal?,51,transfer_timing
is this card available to americans?,76,country_support
can i deposit a check here?,61,top_up_by_cash_or_cheque
close down my account. i don't like your service.,47,terminate_account
can i change my pin?,53,change_pin
"how do i know if i will get my card, or if it is lost?",0,card_arrival
seems like my top up has been cancelled,25,top_up_reverted
i have to verify my identity. what do i need to do?,75,verify_my_identity
are transfers to a beneficiary possible,54,beneficiary_not_allowed
can i have more disposable cards?,34,disposable_card_limits
for some reason i forgot the passcode i have.,38,passcode_forgotten
i cant find my card.,11,lost_or_stolen_card
how come the money from the merchant appeared back into my account?,52,reverted_card_payment?
when does my balance update for a transfer,67,balance_not_updated_after_bank_transfer
i asked for cash but i did not receive all the funds,19,wrong_amount_of_cash_received
are there any fees if i want to add money using an international card?,70,top_up_by_card_charge
am i charged for receiving money?,15,top_up_by_bank_transfer_charge
you can use it anywhere that accepts mastercard.,24,card_acceptance
"i want to transfer money into my account, what do i do?",58,transfer_into_account
i had a decline on my card. why?,45,declined_card_payment
where did the money i deposit go??,26,balance_not_updated_after_cheque_or_cash_deposit
my purchases from this morning still have pending payments.,40,pending_card_payment
do you accept swift transfers?,15,top_up_by_bank_transfer_charge
what should i do if the atm eats my card?,48,card_swallowed
i tried to make a transfer and it didn't work.,57,failed_transfer
someone else used my card to withdraw cash from an atm,68,cash_withdrawal_not_recognised
my card would not work at a shop.,45,declined_card_payment
some cash has been withdrawn but i didn't do it.,68,cash_withdrawal_not_recognised
i see a direct debit that i didn't authorize,37,direct_debit_payment_not_recognised
i keep checking my statements but nothing shows up. i requested a refund a long time ago but seems it's not reaching my account for some reason. would you please help me get the money back from the seller.,44,Refund_not_showing_up
"my payment has been declined!! what's going on, i thought everything was alright and working well?",45,declined_card_payment
can i have a virtual card?,23,getting_virtual_card
i just received my card and i'd like to activate it.,71,activate_my_card
which type of card will i receive?,32,visa_or_mastercard
how to i switch my money for the money used in another country?,10,exchange_via_app
am i able to return an item for a refund?,42,request_refund
i've been trying to make a transfer and it doesn't seem to be working. (5 times) what is wrong with your system?,57,failed_transfer
why is my card payment pending?,40,pending_card_payment
"my phone is lost i don't want someone to use my account, what can i do?",41,lost_or_stolen_phone
"i haven't received my card yet, how long does it normally take?",7,card_delivery_estimate
i would like a physical card sent to me.,62,order_physical_card
can my friend send me money?,56,receiving_money
can you tell me why my transfer declined?,43,declined_transfer
i happened to forget my passcode,38,passcode_forgotten
please tell me the types of currency i can hold.,6,fiat_currency_support
what is the extra fee i was charged when using an atm?,72,cash_withdrawal_charge
is there a way to use this app with a disposable virtual card?,65,get_disposable_virtual_card
"i used to know my password, but not anymore.",38,passcode_forgotten
how do i switch to a different currency?,10,exchange_via_app
i see some transactions that i don't recognize. i think someone stole my details.,35,compromised_card
my card payment did not go through.,45,declined_card_payment
how do i know how much money i will have when i travel abroad?,2,exchange_rate
why is my beneficiary not being allowed to get payment services?,54,beneficiary_not_allowed
a duplicated payment was made for something.,49,transaction_charged_twice
how can i cancel this transaction?,17,cancel_transfer
"my identity isn't being accepted, what should i do?",30,unable_to_verify_identity
how can i link my bank to my top up account?,58,transfer_into_account
what should i do if someone stole my phone?,41,lost_or_stolen_phone
explain why i can't do a transfer to an account.,54,beneficiary_not_allowed
my salary is in gbp - what should i do?,56,receiving_money
the cash withdrawal i took seems to be off. the exchange rate is wrong.,64,wrong_exchange_rate_for_cash_withdrawal
can you do exchanges of eur?,6,fiat_currency_support
there is a fraudulent payment!,27,card_payment_not_recognised
what is the minimum age required to open an account with your service?,12,age_limit
why do you need all these details about my identity?,29,why_verify_identity
what is limit of disposable cards i can make per day?,34,disposable_card_limits
"hi, i sent my landlord my rent money a few days ago and while everything seems good on my end he says that he never got the money. i double checked the account number and it's correct. can you help me figure this out?",21,transfer_not_received_by_recipient
can someone explain why i'm getting a message on my screen saying my transfer isn't possible? i've done several in the past and haven't had a single problem until now. what's going on?,54,beneficiary_not_allowed
do you supply both visa and mastercard?,32,visa_or_mastercard
it won't let me verify my identity.,30,unable_to_verify_identity
where do i find the verification code for the card i'm topping up?,59,verify_top_up
can you please tell me why my cash withdrawal is still pending?,5,pending_cash_withdrawal
why did i get a $1 extra fee on the statement?,4,extra_charge_on_statement
i really need to top-up my card today urgently but my card keeps getting declined!! can you please help me with this problem or let me know if you have any alternatives,66,top_up_failed
my card is due to expire soon.,73,card_about_to_expire
there is an extra 1£ charge on my app. why did it charge me extra?,4,extra_charge_on_statement
is there a way to set up an auto top-up?,8,automatic_top_up
i topped up but my money is not showing. why is that?,25,top_up_reverted
where can i get my currencies exchanged?,10,exchange_via_app
please delete my account now.,47,terminate_account
what is the process to change my pin?,53,change_pin
"i want to add money to my international card, so are there any fees charged to do this?",70,top_up_by_card_charge
are there restrictions on disposable virtual cards?,34,disposable_card_limits
i can't do any business with this virtual card.,63,virtual_card_not_working
why did i have to pay extra because i paid with my card?,20,card_payment_fee_charged
is there any age limit?,12,age_limit
i don't know my password anymore.,38,passcode_forgotten
the bank charged me fees for withdrawing cash!,72,cash_withdrawal_charge
i have an american express that i'd like to add money to my account with.,22,supported_cards_and_currencies
is there a way i can get my card expedited?,0,card_arrival
why have i been charged a fee for transferring money?,55,transfer_fee_charged
may i change my pin?,53,change_pin
will my card be here soon?,7,card_delivery_estimate
please explain the extra fee when i paid with the card.,20,card_payment_fee_charged
i want a refund on a direct debit.,37,direct_debit_payment_not_recognised
can you tell me what this cash withdrawal is?,68,cash_withdrawal_not_recognised
why did i get charged when getting cash?,72,cash_withdrawal_charge
my money hasn't been transferred yet.,67,balance_not_updated_after_bank_transfer
what are the currencies that are accepted to add money?,22,supported_cards_and_currencies
i noticed an extra fee when i paid with my card.,20,card_payment_fee_charged
what will my exchange rate be?,2,exchange_rate
i could not get the top-up to go through,66,top_up_failed
"hello, i am a new customer, and just tried topping up for the first time. according to your information, the transaction should be instant - why does it still show as pending?",16,pending_top_up
i messed up a transfer and need to reverse it.,17,cancel_transfer
the $1.00 has still not been reverted as indicated in the previous email.,4,extra_charge_on_statement
why is there some cash that i did not deposit in my account?,68,cash_withdrawal_not_recognised
what countries do you operate in?,76,country_support
can you tell me what the problem with my card is? it was declined at a restaurant today.,9,card_not_working
i am planning activating my card was it possible?,71,activate_my_card
i have duplicate charges for the same transaction,49,transaction_charged_twice
what do i do if someone used my card without my permission?,35,compromised_card
i do not recongize a payment in my account.,27,card_payment_not_recognised
i left my phone at the hotel i was staying at so i can't use the app!,41,lost_or_stolen_phone
how do i get extra physical cards?,60,getting_spare_card
how can i convert currencies?,10,exchange_via_app
how much will it be in order to pay with a bank transfer using sepa?,15,top_up_by_bank_transfer_charge
how can i verify my identity?,75,verify_my_identity
please explain the fee on a transfer i made.,55,transfer_fee_charged
where should i look for my pin number at?,31,get_physical_card
"if my phone was stolen, do i need to do anything?",41,lost_or_stolen_phone
my card payment has been pending for a long time now. why is it taking so long to take. it should have already made it through.,40,pending_card_payment
"my card info was stolen, what do i do?",35,compromised_card
please help! there was an extra fee when i got cash.,72,cash_withdrawal_charge
i didn't initiate a direct debit that i see on my account,37,direct_debit_payment_not_recognised
why isn't my top-up going through?,16,pending_top_up
i was charged multiple times for one purchase,49,transaction_charged_twice
i used my card to get cash then i was charged a fee that i shouldn't have been charged.,72,cash_withdrawal_charge
i want this fee reversed from my account.,42,request_refund
i have been charged a fee for getting cash,72,cash_withdrawal_charge
i tried to withdraw cash at an atm in the city center but my card was declined. the transaction is still showing up as pending - please cancel it!,5,pending_cash_withdrawal
"please help, the atm swallowed my card, what do i do?",48,card_swallowed
is there a way to lookup where funds came from?,50,verify_source_of_funds
how do i shut down my account and get out of this company?,47,terminate_account
how simple is it to transfer money into my account?,58,transfer_into_account
i found my lost card in my jacket pocket this morning so i'd like to reactivate it please.,1,card_linking
what should i do if i see a withdrawal is pending?,5,pending_cash_withdrawal
how do i go forth with bank transfers for top up accounts?,58,transfer_into_account
the fee charged when i changed rubles into british pounds was too much.,3,card_payment_wrong_exchange_rate
i got notified that my top up has been reverted. why?,25,top_up_reverted
"hello, i have noticed a problem on my recent withdrawal at the banks atm machine. i made a transaction and upon receiving my funds from the machine, a fee was assessed to my withdrawal. are these types of transactions free of charge?",72,cash_withdrawal_charge
i would like to dispute a direct debit payment,37,direct_debit_payment_not_recognised
i made a transfer to my friend earlier and she hasn't received it yet. what's the hold up?,21,transfer_not_received_by_recipient
how do i link one of your card that i already have?,1,card_linking
i can't log in,38,passcode_forgotten
i have my card now how do i activate it?,71,activate_my_card
i was charged an extra pound for no reason. why is that?,4,extra_charge_on_statement
why does my statement show an extra fee?,4,extra_charge_on_statement
how come i was declined,39,declined_cash_withdrawal
"i have the funds, why can i not use my top-up?",66,top_up_failed
what do i do if i lost my phone?,41,lost_or_stolen_phone
physical cards are what i need more of,60,getting_spare_card
i do not know why i was charged for the $1 transaction.,4,extra_charge_on_statement
how to receive virtual card?,23,getting_virtual_card
how long should it take for my top-up to finish? i've been waiting a while.,16,pending_top_up
am i going to see a charge for a sepa transfer?,15,top_up_by_bank_transfer_charge
what countries are you available in?,76,country_support
why isn't my pending transfer finished?,46,pending_transfer
i tried to transfer but it was declined,43,declined_transfer
there's an error with the rate that is charged.,3,card_payment_wrong_exchange_rate
there is a payment i don't recognise!,37,direct_debit_payment_not_recognised
"i saw money was taken out of my account by a seller a while back. i do not recognize the seller, but i'm pretty certain i didn't make that payment. can you track who the seller is?",37,direct_debit_payment_not_recognised
i would like to transfer money into my account.,58,transfer_into_account
i would like to verify my source of funds.,50,verify_source_of_funds
could my daughter open an account?,12,age_limit
how do i find out what countries you service and what countries you do not?,76,country_support
how long will i have to wait for my new card?,7,card_delivery_estimate
i can't verify identity through the app.,30,unable_to_verify_identity
is there a limit to a disposable virtual card?,34,disposable_card_limits
i need to figure out who has access to my card there are some payments i didn't make that are showing on the app. could you please help?,27,card_payment_not_recognised
can i choose my visa or mastercard?,32,visa_or_mastercard
can you please explain why my beneficiary is not allowed?,54,beneficiary_not_allowed
"hi, i am new to this. are there any additional fees or charges that i should be aware of? i was looking through the app and i thought i saw something in regards to fee-free allowances.",20,card_payment_fee_charged
why is my withdrawal wrong? i took out $100 but only received $20.,19,wrong_amount_of_cash_received
i didn't receive the correct exchange rate when i got cash.,64,wrong_exchange_rate_for_cash_withdrawal
"when i bought something abroad, the exchange rate was wrong.",3,card_payment_wrong_exchange_rate
am i able to get both a visa and mastercard from you?,32,visa_or_mastercard
how long does it take for something to be delivered to the u.s?,7,card_delivery_estimate
the exchange rate was not correct for the item i bought.,3,card_payment_wrong_exchange_rate
is topping up unlimited?,18,top_up_limits
"i want to transfer money to a beneficiary, but i couldn't.",54,beneficiary_not_allowed
i do not recognize a direct debit payment that i see on my app,37,direct_debit_payment_not_recognised
is it ok for a friend to send me money?,56,receiving_money
i think the rate that was applied to my purchase using foreign currency is wrong. help!,3,card_payment_wrong_exchange_rate
"my cash withdrawal is pending, why?",5,pending_cash_withdrawal
do you offer services that hold money in different types of currency?,6,fiat_currency_support
why am i being charged for the same thing twice?,49,transaction_charged_twice
where do you have locations at,76,country_support
"i should only have one charge, but it shows two.",49,transaction_charged_twice
what are age requirements for opening an account?,12,age_limit
i want to op up my account by using bank transfer. how do i go about it?,58,transfer_into_account
why was there an extra charge when i transferred money?,55,transfer_fee_charged
"please help me in this, as i was unable to make any payment by my new card, it was getting declined repeatedly. i am not very happy with this incident.",45,declined_card_payment
the exchange rate is incorrect on an item i recently purchased in a foreign country.,3,card_payment_wrong_exchange_rate
i can get my identification verified.,30,unable_to_verify_identity
is it possible to get both mastercard and visa card from you?,32,visa_or_mastercard
how can i set up google pay on my device?,74,apple_pay_or_google_pay
i'm concerned because my cash withdrawal is pending.,5,pending_cash_withdrawal
can i add funds directly from my apple watch?,74,apple_pay_or_google_pay
there's a cash withdrawal that didn't make that is showing up.,68,cash_withdrawal_not_recognised
is my credit card supported for top-ups?,22,supported_cards_and_currencies
is there a reason my refund isn't showing on my statement?,44,Refund_not_showing_up
what is the highest amount of top ups i'm allowed?,18,top_up_limits
"i need a new card to replace an expired one. will it cost anything, and how soon?",73,card_about_to_expire
"help me please, i need to top up cash.",61,top_up_by_cash_or_cheque
how many transactions can i do with a disposable card?,34,disposable_card_limits
can i have my card delivered on tuesday?,7,card_delivery_estimate
one of my transactions needs to be canceled.,17,cancel_transfer
why did the atm cancel my transaction,39,declined_cash_withdrawal
what do i do if my card was stolen.,11,lost_or_stolen_card
"i transferred money, but i think i've been charged a fee for it?",55,transfer_fee_charged
how recent do my documents need to be for verification?,75,verify_my_identity
"my pin can't access my card, can you help?.",13,pin_blocked
will the transfer show up in my account soon?,51,transfer_timing
where can i see money source?,50,verify_source_of_funds
can you explain why i was charged extra when i used the card?,20,card_payment_fee_charged
i was able to find my card. how to i go about putting it into my app?,1,card_linking
how come a fee was charged when i tranferred money,55,transfer_fee_charged
when will my transfer arrive from europe?,51,transfer_timing
why does my statement contain an extra fee?,4,extra_charge_on_statement
why couldn't i get cash from an atm?,39,declined_cash_withdrawal
i would like to use top-up with my apple pay.,74,apple_pay_or_google_pay
i am missing my refund.,44,Refund_not_showing_up
my card payment is showing pending however this transaction was a couple of days ago. is there a reason why it it still pending?,40,pending_card_payment
what is the reason for my card payment to be reverted?,52,reverted_card_payment?
i was overcharged an additional pound.,4,extra_charge_on_statement
what is wrong with my top-up?,16,pending_top_up
"i have used all my pin tries, what now?",13,pin_blocked
who do i contact if there is a direct debit that i did not create.,37,direct_debit_payment_not_recognised
i wanted $100 but only got $20,19,wrong_amount_of_cash_received
i have yet to receive the cash i added to my account this morning.,26,balance_not_updated_after_cheque_or_cash_deposit
how long does it take for a transfer to post,67,balance_not_updated_after_bank_transfer
people are using my debit card - help!,37,direct_debit_payment_not_recognised
please explain why my top-up didn't go through.,66,top_up_failed
how's the exchange rate?,2,exchange_rate
my transfer failed. help!,57,failed_transfer
i have transferred some money but the balance hasn't changed,67,balance_not_updated_after_bank_transfer
my cash transaction isn't showing on my receipt,21,transfer_not_received_by_recipient
i'd like to open an account for my kids can i do that?,12,age_limit
is there a reason behind why my transfer did not work?,57,failed_transfer
how can i revert a transaction from this morning?,17,cancel_transfer
i would like to reactivate my card that i previously reported lost. i located the card this morning.,1,card_linking
do i get to have one of those virtual cards i've heard about?,23,getting_virtual_card
can i pick a new pin?,53,change_pin
what are your exchange rates calculated from?,2,exchange_rate
i need my account checked because it appears there is a problem. i attempted to update my balance yesterday using cheque but it doesn't seem to have worked. should this not be faster than this?,26,balance_not_updated_after_cheque_or_cash_deposit
i requested money from the atm and it didn't give me as much as i requested.,19,wrong_amount_of_cash_received
has there been any activity on my card today?,11,lost_or_stolen_card
is there an exchange rate?,2,exchange_rate
what went wrong when i tried to do my transfer?,57,failed_transfer
where's the button to top up with a cheque?,61,top_up_by_cash_or_cheque
how do i ask for a physical card?,62,order_physical_card
what do i do to top up my card?,33,topping_up_by_card
i cannot get my card out of the atm.,48,card_swallowed
how long does it take to get my money,51,transfer_timing
how can i cancel a transaction to a wrong account?,17,cancel_transfer
"i attempted to complete a topup, and i thought all was well, but now the money is gone again. has there been a glitch?",25,top_up_reverted
did you revert my top up?,25,top_up_reverted
a receiver made me aware that they did not receive the full transfer that i made. the amount was showing to be a bit less. i now have to make a second transfer just to make up the difference. can you reach out and let me know what's going on?,55,transfer_fee_charged
why do you have the identity check,29,why_verify_identity
a transfer is pending.,46,pending_transfer
what cards and currencies can i use to top up my account?,22,supported_cards_and_currencies
exchange fee help?,69,exchange_charge
can you please advise if there is something wrong with my card? i have had multiple rejections and do not know the reason. thanks!,45,declined_card_payment
i did not make a direct debit payment as listed on my app,37,direct_debit_payment_not_recognised
how can i go about getting a refund?,42,request_refund
i am not able to make a purchase because there is an issue with my card,52,reverted_card_payment?
"when i got cash, my exchange rate was off.",64,wrong_exchange_rate_for_cash_withdrawal
i bought something and want the money refunded can i get some help with that?,42,request_refund
i want to cancel a purchase,42,request_refund
i'm travelling abroad but i've run into a situation where i need to change my pin immediately. can i do this from here?,53,change_pin
i need to find the top up verification code,59,verify_top_up
what are the steps of verifying an identity?,75,verify_my_identity
my card is about to expire. do i have to go to a branch to order a new card?,73,card_about_to_expire
can i exchange currency for different types?,10,exchange_via_app
why hasn't my in country transfer gone through yet? i confirmed the account info a couple days ago but the payment hasn't been posted yet.,21,transfer_not_received_by_recipient
"i had a cheque deposited, but i don't see my money yet?",26,balance_not_updated_after_cheque_or_cash_deposit
there is no way for me to prove my identity.,30,unable_to_verify_identity
my card expires very soon. what is the cost and delivery time to get a new one?,73,card_about_to_expire
do you have a list of cards and currencies you support?,22,supported_cards_and_currencies
why can't i withdraw money?,39,declined_cash_withdrawal
is there such thing as an auto top-up option?,8,automatic_top_up
i misplaced my phone so i can't use the app! does this mean i can't use my card?,41,lost_or_stolen_phone
where in the european union can i get a card?,76,country_support
i want to stop my account,47,terminate_account
am i able to use my account if the identity verification is not complete?,29,why_verify_identity
i keep checking my statements but no progress.i requested a refund but seems it's not reaching my account for some reason. can you please help me get the money back from the seller for me,44,Refund_not_showing_up
i was charged a fee for withdrawing cash.,72,cash_withdrawal_charge
when i topped up the app has seemed to reverted it.,25,top_up_reverted
i have forgotten my passcode,38,passcode_forgotten
would i be able to top up as much as i can?,18,top_up_limits
can i use a cheque to top up my account,61,top_up_by_cash_or_cheque
how is it possible to add another card to account,60,getting_spare_card
this place has been too much work so i'd just like to close out my account & be done.,47,terminate_account
i used my card and there was a fee,20,card_payment_fee_charged
i'm not sure how disposable virtual cards work. please help.,65,get_disposable_virtual_card
you got the exchange rate wrong for my cash withdrawal,64,wrong_exchange_rate_for_cash_withdrawal
why isn't a refund showing on my statement?,44,Refund_not_showing_up
please help me as my online payment is getting declined since yesterday while i am trying to purchase something online.,43,declined_transfer
i think i got charged twice for the same thing,49,transaction_charged_twice
"i have been doing some online shopping, but when checking out, it keeps getting declined. i tried a few times and it wouldn't work. what could be wrong?",43,declined_transfer
how do i top up with a cheque?,61,top_up_by_cash_or_cheque
i'm not able to activate my card how do i fix this problem?,71,activate_my_card
how do i track the card you sent me?,0,card_arrival
do i have an option between visa and mastercard?,32,visa_or_mastercard
i just got my new card. how can i activate it?,71,activate_my_card
are there cash machines where i can change my pin?,53,change_pin
why does is payment not going through? did my account get frozen or some other issue i don't know about. what can i do to fix this problem?,45,declined_card_payment
transfer has failed.,57,failed_transfer
"a card has been sent to me, how do i track it?",0,card_arrival
i wanted to top up my account and it doesn't look like it worked,66,top_up_failed
